text,label
"[Chorus: Drake] Emotions in this game run deep So before these haters kill me in my sleep I'd like to say it's been a pleasure Reppin' 'til my last second through Done a lot of shit they'll never get to do I'd like to say it's been a pleasure Honored to be somebody they mention But before these niggas stop payin' attention I'll just say it's been a pleasure You'll never be somebody they need Tomorrow ain't guaranteed, so tonight we gon' do it like this Ohhhh, for the H-Town Tonight I'm gon' make some money go For the H-Town  [Verse 1] Set up the occasion I’m up in the place and If amazing was a young bitch I'd be going to jail cause I'm fucking amazing What's up for the taking I’m ready and I'm willing, why the fuck are we waiting Yeah, and baby you should bring your best friend Then you should persuade her to let me get some sex in Don't get offended, baby, that's just a suggestion Really we can do it however..you..like I’m probably in your hotel tonight Whatever floor that me and 40 staying on is smelling riiight Yeah, just know we grinding till it’s light out Show up in your city, turn that motherfucker right out Yeah, tell me who controls kings I don’t follow rules, stupid old things I’m riding through the city in the coupe with those wings My team deserves some motherfucking Super Bowl rings Oh yeah, and I know we gon' get it Me and Jeezy bout whatever, shorty, holla if you with it Even though I want it to this shit don’t last forever But better late than never, honestly I’d like to say it's been a pleasure [Chorus: Drake] Emotions in this game run deep So before these haters kill me in my sleep I'd like to say it's been a pleasure Reppin' 'til my last second through Done a lot of shit they'll never get to do I'd like to say it's been a pleasure Honored to be somebody they mention But before these niggas stop payin' attention I'll just say it's been a pleasure You'll never be somebody they need Tomorrow ain't guaranteed, so tonight we gon' do it like this Ohhhh, for the H-Town Tonight I'm gon' make some money go For the H-Town",rap
"[Verse 1: 2D] Got off a plane to the countryside I drove to the mountain and a hole in the ground There was crack on the corner and someone dead And fire coming out of a monkey's head  [Chorus: The London Community Gospel Choir] Don't get lost in heaven They got locks on the gate Don't go over the edge You'll make a big mistake  [Verse 2: 2D] Put me in a cab to suburbia I just took a line, but it wasn't with ya There was more of it there when I got back home But you'd left me, you don't know my soul You're a ho, girl Yeah, you're a hobo  [Chorus: The London Community Gospel Choir] Don't get lost in heaven They got locks on the gate Don't go over the edge You'll make a big mistake [Outro: The London Community Gospel Choir] You’ll make a big mistake, ah You’ll make a big mistake, ah You’ll make a big mistake, ah You’ll make a big mistake, ah",pop
"[Verse 1] Johanna drove slowly into the city The Hudson River all filled with snow She spied the ring on His Honor's finger Oh, oh, oh A thousand years in one piece of silver She took it from his lily-white hand Showed no fear, she'd seen the thing In the young men's wing at Sloan-Kettering  [Chorus] Look outside at the raincoats coming, say ""oh"" Look outside at the raincoats coming, say ""oh"" 'Ey, 'ey, 'ey, 'ey! 'Ey, 'ey, 'ey!  [Verse 2] His Honor drove southward, seeking exotica Down to the pueblo huts of New Mexico Cut his teeth on turquoise harmonicas Oh, oh, oh I saw Johanna down in the subway She took an apartment in Washington Heights Half of the ring lies here with me But the other half's at the bottom of the sea [Chorus] Look outside at the raincoats coming, say ""oh"" Look outside at the raincoats coming, say ""oh"" Look outside at the raincoats coming, say ""oh"" Look outside at the raincoats coming, say ""oh""  [Outro] 'Ey, 'ey, 'ey, 'ey! 'Ey, 'ey, 'ey, 'ey!",rock
"[Verse 1] Play house, put my favorite record on Get down, get your crystal method on You were like tall, tan, driving 'round the city Flirtin' with the girls like you're so pretty ""Springsteen is the King, don't ya think?"" I was like, ""Hell yeah, that guy can sing"" Like ooh-ooh-ooh Ooh-ooh-ooh  [Chorus] You make me crazy, you make me wild Just like a baby, spin me 'round like a child Your skin so golden brown Be young, be dope, be proud Like an American Ooh-ooh-ooh-ooh-ooh-ooh-ooh Like an American Ooh-ooh-ooh-ooh-ooh-ooh-ooh  [Verse 2] Drive fast, I can almost taste it now L.A., I don't even have to fake it now You were like so sick, everybody said it You were way ahead of the trend, get, get it ""Elvis is the best, hell yes"" ""Honey, put on that party dress"" Like ooh-ooh-ooh Ooh-ooh-ooh [Chorus] You make me crazy, you make me wild Just like a baby, spin me 'round like a child Your skin so golden brown Be young, be dope, be proud Like an American Ooh-ooh-ooh-ooh-ooh-ooh-ooh Like an American Ooh-ooh-ooh-ooh-ooh-ooh-ooh  [Bridge] Everybody wants to go fast But they can't compare I don't really want the rest Only you can take me there I don't even know what I'm saying But I'm praying for you  [Chorus] You make me crazy, you make me wild Just like a baby, spin me 'round like a child Your skin so golden brown Be young, be dope, be proud Like an American Ooh-ooh-ooh-ooh-ooh-ooh-ooh Like an American Ooh-ooh-ooh-ooh-ooh-ooh-ooh [Outro] Like an American Ooh-ooh-ooh-ooh-ooh-ooh-ooh Like an American Ooh-ooh-ooh-ooh-ooh-ooh-ooh Like an American",pop
[Verse 1] Summer; when the day is over There's a heart a little colder Someone said goodbye But you don't know why Somewhere there is someone keeping All the tears they have been weeping Someone said goodbye But you don't know why  [Chorus 1] Is there a reason Why a broken heart begins to cry? Is there a reason You were lost although you don't know why? Give me a reason Why you never want to say goodbye If there's a reason I don't know why  [Verse 2] Always looking for a meaning All the time you keep believing But I don't know why You won't say goodbye Even when the sun is shining You don't see the silver lining But I don't know why You won't say goodbye [Chorus 2] Is there a reason Why a broken dream can never fly? Is there a reason You believe and then you close your eyes? Give me a reason Why you hide away so much inside If there's a reason I don't know why  [Interlude]  [Chorus 1] Is there a reason Why a broken heart begins to cry? Is there a reason You were lost although you don't know why? Give me a reason Why you never want to say goodbye If there's a reason I don't know why  [Interlude] Da da-da da-da Da da-da da-da da-da da da Da da-da da-da Da da-da da-da da-da da da Da da-da da-da Da da-da da-da da-da da da Da da-da da-da [Outro] I don't know why I don't know why I don't know why,pop
"[Verse 1] Transmission, third World War, third round A decade of the weapon of sound above ground No shelter if you're looking for shade I lick shots at the brutal charade As the polls close like a casket On truth devoured, silent play on the shadow of power A spectacle, monopolized The camera's eyes on choice disguised Was it cast for the mass who burn and toil? Or for the vultures who thirst for blood and oil? Yes a spectacle, monopolized They hold the reins, stole your eyes All the Fistagons, the bullets and bombs Who stuff the banks, who staff the party ranks More for Gore or the son of a drug lord None of the above, fuck it, cut the cord  [Chorus] Lights out, guerrilla radio Turn that shit up Lights out, guerrilla radio Turn that shit up Lights out, guerrilla radio Turn that shit up Lights out, guerrilla radio [Verse 2] Contact, I hijacked the frequencies Blockin' the beltway, move on DC Way past the days of bombin' MCs Sound off, Mumia, go on, be free Who got 'em? Yo, check the federal file All you pen devils know the trial was vile Army of pigs try to silence my style Off 'em all out the box, it's my radio dial  [Chorus] Lights out, guerrilla radio Turn that shit up Lights out, guerrilla radio Turn that shit up Lights out, guerrilla radio Turn that shit up Lights out, guerrilla radio Turn that shit up  [Bridge] It has to start somewhere It has to start sometime What better place than here? What better time than now? [Outro] All hell can't stop us now All hell can't stop us now All hell can't stop us now All hell can't stop us now All hell can't stop us now All hell can't stop us now",rock
"[Refrain] I don't love you anymore It's just that simple No, no, no, not like before Such a shame, dirty shame  [Verse 1] We can't work it out No, not this time We can't be together We can only be friends  You gotta respect each other You gotta reply to your lover It could never be It could never be like it was before You don't know what I'm talkin' about  [Refrain] I don't love you anymore It's just that simple No, no, no, not like before Such a shame, dirty shame [Verse 2] I'll take care of my responsibilities I'll send you your money Every month, you can depend on that You better believe that you can  But we can't live together This way we'll be much better  Cause you say you never know You say you never know Where I'm comin' from You see I just got to tell ya  [Refrain] I don't love you anymore It's just that simple No, no, no, not like before  I just got to tell ya I don't love you anymore No, no, no, not like before I don't love you anymore No, no, no, not like before  [Bridge] Said I try, and I try, and I try Said I try I tried being your man Tried doing everything that I can But we can't make it But we can't make it We just can't make it We just can't make it  Maybe someday When we get our heads together Well, we can try baby, try baby  [Refrain] I don't love you anymore No, no, no, not like before I don't love you anymore No, no, no, not like before  I don't love you anymore No, no, no, not like before I don't love you anymore",rb
"[Intro: Snoop Dogg] Doggin' em Hah ah uh ah uh Here we go  [Verse 1: Snoop Dogg] Now, I bring you up and then you bring me down Now how you gonna clown the top dogg in the pound Girl, my repertoire is far above far See when you roll with Doggy Dogg, baby, you roll like a star Plus sees, you eats swell 7 days of the week I take you from the streets to the sweets, now you a super freak With brothers on your jock now, word around town Baby girl, got the platinum pay now And everybody want to hit it It's so hard to hold on to it once you get it Now that I got it, I'm in a twist, now I'm fallin' in love I told the homies I ain't hangin' out, fuck the club 'Cause I'm payin' rent and cookin' her dinner I'm feelin' like a loser when I know I'm a winner I'm snippin', trippin', caught in a love maze My mama used to say it be days like this, mane [Verse 2: K-Ci] Isn't it funny the things you said and done to me? You said you want me but now lady, I wanna be free You lied to me, you said you never would play me But I found out that you were lying all the time  [Chorus: Both] Girl, you pick me up (ooh) And you bring me down (hey) When I thought I found in you solid ground (oh) You turn my smile into a frown (hey, yeah, baby) Girl, you promised that you'd never let me down (you make me say oh) And now you're not around Oh oh oh oh oh oh oh oh (yeah) Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh  [Verse 3: Snoop Dogg] They say pimpin' ain't easy, but it's a whole load of fun Unless you gettin' pimped and you ain't the only one She had me drankin', smokin', losin' my mind Outta control, I had to slow my role I was rollin' in the fast lane, fuckin' with a Lois Lane Thought I was the Superman, but I'm the Snoopaman It wasn't no need for me to be frownin' And it wasn't no need for her to keep clownin' Effect for jo jackin' chips stacks none Keep it on the low low, K-Ci & JoJo Brought me up so I can bring you down 'Cause we known for slappin' hittos, in case you didn't hear though What you do about little, we do about bigger Back off 'cause these is my niggas Put my finger on the ground, put a G on the pound If you niggas can't swim, well she bound to drown [Verse 4: JoJo] When I was up, girl, you brought me down Played me like a clown, you thought I'd stay around So you could, you could abuse me, take my heart and use me And you see I'm still around for your talk and for your smile  [Chorus: Both] You pick me up (You pick me up) And you bring me down (Same time you bring me down) When I thought I found in you solid ground (I thought I found in you solid ground) You turn my smile (oh oh oh oh) Into a frown (Baby) Girl, you promised that you'd never let me down (ooh oh oh oh) And now you're not around Oh oh oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh oh oh (bring it down) Oh oh oh oh oh oh oh oh oh oh",rb
"[Verse 1] What have I gotta do to make you love me? What have I gotta do to make you care? What do I do when lightning strikes me? And I wake to find that you're not there  [Verse 2] What do I do to make you want me? What have I gotta do to be heard? What do I say when it's all over? And sorry seems to be the hardest word  [Chorus] It's sad, (so sad) so sad It's a sad, sad situation And it's getting more and more absurd It's sad, (so sad) so sad Why can't we talk it over? Oh, it seems to me That sorry seems to be the hardest word [Chorus] It's sad, (so sad) so sad It's a sad, sad situation And it's getting more and more absurd It's sad, (so sad) so sad Why can't we talk it over? Oh, it seems to me That sorry seems to be the hardest word  [Verse 3] What do I do to make you love me? Oh, what have I gotta do to be heard? What do I do when lightning strikes me? What have I gotta do? What have I gotta do? Ooh, and sorry seems to be the hardest word",pop
"[Verse 1: D'Angelo] Let me tell you about this girl, maybe I should I met her in Philly, and her name was ""Brown Sugar"" See we've been making love constantly That's why my eyes are a shade blood burgandy The way that we kiss is unlike any other way that I be kissing When I'm kissing, what I'm missing won't you listen Brown sugar babe, I gets high off your love, don't know how to behave  [Chorus: D'Angelo] I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar) Ooh, ohh  [Verse 2: D'Angelo] Oh sugar when you're close to me, you love me right down to my knees And whenever you let me hit it Sweet black honey when it comes to me Skin is caramel with the coco eyes Even got a big sister by the name of ""Chocolate Thai"" Brown sugar babe, I get high off love, don't know how to behave [Verse 3: Kool G Rap] Well it's that street flavor neighbor that I smack upon this track So throw that tobacco outta that Philly, dump in the illy and sit back And get with bubonic chronic, the pond green bionic My brown eyes get Chinese, high frequencies like Panasonic I gets dumb when I hits one, for when you splits one and twists one If you ain't with getting blitzed son then straight up you missed one I be high 'till I die, blowing lye smoke up in the sky Getting bumbed from the trum and hella else from chocolate thai So fly the friendly get highs, we wise guys with red eyes Bigger than life sized, for the pies we terrorize While getting blunted enemies get hunted, we don't front it Son if you want it, it'll be a murder mystery like Whodunit Steady, get ready to step to that next level Fearless like a daredevil, bounce this and pass a sack to the ear level So come get with the program as I slam He run that old flim flam then you can catch a blam blam and I don't give a Damn  [Verse 4: D'Angelo] Now that be how the story goes Brown sugar got me open, now I want some more Always down for a ménage-a-trois But I think I'll hit it solo where my niggas won't mind Stick out my tongue and I'm about to hit this gritty pretty bitty with Persistence Yo I don't think y'all hear me Brown sugar babe, I get high off love, don't know how to behave [Chorus: D'Angelo] I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar) I want some of your brown sugar (Sugar)",rb
"[Verse 1] If I were a boy Even just for a day I'd roll out of bed in the morning And throw on what I wanted then go Drink beer with the guys And chase after girls I'd kick it with who I wanted And I'd never get confronted for it 'Cause they'd stick up for me  [Chorus] If I were a boy I think I could understand How it feels to love a girl I swear I'd be a better man I'd listen to her 'Cause I know how it hurts When you lose the one you wanted 'Cause he's taken you for granted And everything you had got destroyed [Verse 2] If I were a boy I would turn off my phone Tell everyone it's broken So they'd think that I was sleepin' alone I'd put myself first And make the rules as I go 'Cause I'd know that she'd be faithful Waitin' for me to come home To come home  [Chorus] If I were a boy I think I could understand, oh How it feels to love a girl I swear I'd be a better man I'd listen to her 'Cause I know how it hurts When you lose the one you wanted (Wanted) 'Cause he's taken you for granted (Granted) And everything you had got destroyed  [Bridge] It's a little too late for you to come back Say, it's just a mistake Think I'd forgive you like that If you thought I would wait for you You thought wrong [Outro] But you're just a boy You don't understand (Yeah, you don't understand, oh) How it feels to love a girl Someday, you'll wish you were a better man You don't listen to her You don't care how it hurts Until you lose the one you wanted 'Cause you've taken her for granted And everything you have got destroyed But you're just a boy...",pop
"[Hook] Only Rasta can liberate the people Over hills and valleys too Don't let them fool you Don't believe for a minute that they are with you Jah free the people Over hills and valleys too Don't let them fool you Don't believe for a minute, they don't like you  [Verse 1:] Why try to make I unhappy Really I don't know If it was up to them my friend We would never see the sun nor the snow Through that mystical communication within We keep on coming together I love to see brothers and sisters Looking out for one another That's the way it should be Not contrary, stop tearing down each other [Hook] Only Rasta can liberate the people Over hills and valleys too Don't let them fool you Don't believe one minute that they are with you Jah free the people Over hills and valleys too Don't let them fool you Don't believe for a minute, that they are with you  [Verse 2:] Hard drugs won't do You're just behaving like they want you to Arrogance is much different from ignorance And I know you feel the same way too Many live this life without having a clue No reason why they are so sad and blue Places to go so much things to do Not a moment to reflect on the cycle of life  [Hook]  [Bridge] It hard, it hard, it hard (yeah) Mek them know we waan go home a we yard It hard, it hard, it hard (let them know) Let them know we waan go home a we yard It hard, it hard, it hard (let them know) Let them know we waan go home a we yard It hard, it hard, it hard (oh god) We waan go home [Hook]  [Repeat Verse 1]  [Hook]",pop
"[Verse 1] To finger paint is not a sin I put my middle finger in Your monthly blood is what I win I'm in your house now let me spin Python power straight from Monty Celluloid loves got a John Frusciante Spread your head and spread the blanket She's too free and I'm the patient  [Pre-Chorus] A black and white, a red and blue Ah, things that look good on you And if I scream, don't let me go A purple stain, I know  [Verse 2] Knock on wood we all stay good 'Cause we all live in Hollywood With Dracula and Darla Hood Unspoken words were understood Up to my ass in alligators Let's get it on with the alligator haters Did what you did, did what you said What's the point yo what's the spread [Pre-Chorus] A black and white, a red and blue Ah, things that look good on you And if I scream, don't let me go A purple stain, I know And if I call for you to stay Come hit the funk on your way It's way out there but I don't care 'Cause this is where I go  [Chorus] Knock on wood, we all stay good 'Cause we all live in Hollywood With Dracula and Darla Hood Unspoken words were understood It's way out there but I don't care 'Cause this is what I want to wear Knock on wood, we all stay good 'Cause we all live in Hollywood  [Verse 3] To finger paint is not a sin I put my middle finger in Your monthly blood is what I win I'm in your house now let me spin Feather-light but you can't move this Farley is an angel and I can prove this Purple is a stain upon my pillow Let's sleep, weeping willow [Pre-Chorus] A black and white, a red and blue Ah, things that look good on you And if I scream, don't let me go A purple stain, I know And if I call for you to stay Come hit the funk on your way It's way out there but I don't care 'Cause this is where I go  [Chorus] Knock on wood, we all stay good 'Cause we all live in Hollywood With Dracula and Darla Hood Unspoken words were understood It's way out there but I don't care 'Cause this is what I want to wear Knock on wood, we all stay good 'Cause we all live in Hollywood  [Instrumental Outro]",rock
"[Verse 1] I always knew that you'd come back to get me And you always knew that it wouldn't be easy To go back to the start to see where it all began Or end up at the bottom to watch how it all ends  [Pre-Chorus] You tried to lie and say I was everything I remember when I said, ""I'm nothing without you, I'm nothing without you""  [Chorus] Somehow I found a way to get lost in you Let me inside, let me get close to you Change your mind I'll get lost if you want me to Somehow I found a way to get lost in you  [Verse 2] You always thought that I left myself open But you didn't know I was already broken I told myself that it wouldn't be so bad But pulling away you took everything I had [Pre-Chorus] You tried to lie and say I was everything I remember when I said, ""I'm nothing without you, I'm nothing without you""  [Chorus] Somehow I found a way to get lost in you Let me inside, let me get close to you Change your mind I'll get lost if you want me to Somehow I found a way to get lost in you, in you  [Bridge] The pain of it all, the rise and the fall I see it all in you Now every day I find myself saying ""I want to get lost in you, I'm nothing without you""  [Chorus] Somehow I found a way to get lost in you Let me inside, let me get close to you Change your mind I'll get lost if you want me to Somehow I found a way to get lost in you (Somehow I found)  [Outro] A way to get lost in you (A way to get lost in you)",rock
"[Produced by Kanye West & No I.D]  [Intro: Rihanna] Feel it comin' in the air Hear the screams from everywhere I’m addicted to the thrill It's a dangerous love affair Can’t be scared when it goes down Got a problem, tell me now Only thing that's on my mind Is who's gon' run this town tonight Is who's gon' run this town tonight We gon' run this town!  [Verse 1: Jay Z] We are, yeah, I said it: we are This is Roc Nation, pledge your allegiance Get your fatigues on, all black everything Black cards, black cars, all black everything And our girls are blackbirds ridin' with they Dillingers I get more in depth if you boys really real enough This is la Familia, I'll explain later But for now, let me get back to this paper I'm a couple bands down and I'm tryin' to get back I gave Doug a grip and lost a flip for five stacks Yeah, I'm talkin' 5 comma, 6 zeros, dot zero, here Doug Back to runnin' circles round niggas, now we squared up Hold up! [Chorus: Rihanna] Life’s a game, but it's not fair I break the rules, so I don’t care So I keep doin' my own thang Walkin' tall against the rain Victory’s within the mile Almost there, don’t give up now Only thing that's on my mind Is who’s gon' run this town tonight Heyyy, heyy, heyyy, heyy Who’s gon' run this town tonight?  [Verse 2: Jay Z] We are, yeah, I said it: we are You can call me Caesar, in a dark Caesar Please follow the leader, so Eric B we are Microphone fiend, this the return of the God Peace, God, ah ah, it ain't no nobody fresher I'm in Maison, ah, Martin Margiela On the table, screamin' ""Fuck the other side! They're jealous!"" We got a banquette full of broads They got a table full of fellas Yeah, and they ain't spendin' no cake They should throw their hand in ‘Cause they ain't got no spades Yeah, my whole team got dough So my banquette is lookin' like millionaires' row [Chorus: Rihanna] Life’s a game, but it's not fair I break the rules, so I don’t care So I keep doin' my own thang Walkin' tall against the rain Victory’s within the mile Almost there, don’t give up now Only thing that's on my mind Is who’s gon' run this town tonight Heyyy, heyy, heyyy, heyy Who’s gon' run this town tonight?  [Verse 3: Kanye West] It's crazy how you can go from bein' Joe Blow To everybody on your dick; no homo I bought my whole family whips; no Volvos Next time I’m in church: please, no photos Police escorts, everybody passports This the life that everybody ask for This the fast life, we are on a crash course What you think I rap for, to push a fuckin' Rav 4? But I know that if I stay stunting All these girls only gon' want one thing I can spend my whole life goodwill hunting Only good gon' come is this good when I'm cumming She got a ass that'll swallow up a G-string And up top, ungh, two bee stings And I'm beasting off the Riesling And my nigga just made it out the precinct We give a damn about the drama that your dude bring I'm just tryin' to change the color on your mood ring Reebok, baby, you need to try some new things Have you ever had shoes without shoe strings? ""What's that, Ye?"" ""Baby, these heels."" ""Is that a May— what?!"" ""Baby, these wheels."" You trippin' when you ain't sippin', have a refill You feelin' like you runnin', huh? Now you know how we feel [Outro: Jay Z & Rihanna] Whassup! Heyyy, heyy, heyyy, heyy Yeah, yeah, whassup! Heyyy, heyy, heyyy, heyy We gon' run this town tonight",rap
"Sometimes I can't believe what I am seeing But I always see love that you are giving to me And I still don't know what led me to you But I know this, this was meant to be And girl in your smile I see my everything  [Hook] But if the words I say Make the tears roll down And they find their way to make your heart go down Your lips can say enough The tongue controls my mouth And all that is me is found In the corners of your mouth  Sometimes I can't believe the things I say to you But baby every word is true yes it is And when you kiss me it's all over You put me under I didn't know that love can hurt so good  And girl in your smile I see my everything [Hook]",pop
"[Verse 1] I guess if I can let this moment slip away Cause I got my eye on you I see you looking over your shoulder Let me make my way over  [Pre Hook] Excuse me, miss lady how you doing Your body looking right You're the type I like Can I pursue and Can I get a little closer So I can get to know you And exchange names and thangs Before the night is over  [Hook] All I really want is for you to back it up Go on and put your weight on it Cause it's alright Do what you wanna Make me believe ya Oooh, I wanna see ya Get it shawty, get it shawty Get-get-get-get-get Get it shawty, get it shawty [Verse 2] I guess if we can let the night just drift away So baby, what you gon' do Cause I don't wanna lose it Come on, keep it moving  [Pre Hook] Excuse me, miss lady how you doing Your body looking right You're the type I like Can I pursue and Can I get a little closer So I can get to know you And exchange names and thangs Before the night is over  [Hook] All I really want is for you to back it up Go on and put your weight on it Cause it's alright Do what you wanna Make me believe ya Oooh, I wanna see ya Get it shawty, get it shawty Get-get-get-get-get Get it shawty, get it shawty [Rap Verse] Jeans tight, high heels This is how you make me feel Lips glossed, teeth white Apple bottoms, let me bite Spend the night, catch a flight We can do what-what you like Feeling right, ya smelling good Let get this understood Is there something you're not telling me Are you the daughter of Frankie Beverly It's the way you move The way you groove I'm a fan and you're the celebrity She doing freaky stuff Shawty got me geeked up Like Fabo I got Play-doh Let me show you street love  [Hook] All I really want is for you to back it up Go on and put your weight on it Cause it's alright Do what you wanna Make me believe ya Oooh, I wanna see ya Get it shawty, get it shawty Get-get-get-get-get Get it shawty, get it shawty",pop
"[Intro: Michael Bivins, Ronnie DeVoe, Ricky Bell] Yeah, Spyderman and Freeze in full effect Uh-huh You ready, Ron? I'm ready You ready, Biv? I'm ready, Slick, are you? Oh, yeah, break it down  [Verse 1: Michael Bivins, Ronnie DeVoe, Ricky Bell] Girl, I, must (Warn you) I sense something strange in my mind Situation is (Serious) Let's cure it cause we're running out of time It's oh, so (Beautiful) Relationships they seem from the start It's all so (Deadly) When love is not together from the heart  [Chorus: Ricky Bell] It's drivin' me out of my mind! That's why it's hard for me to find Can't get it out of my head! Miss her, kiss her, love her (Wrong move you're dead!) [Post-Chorus: Ricky Bell] That girl is (Poison)... Never trust a big butt and smile That girl is (Poison).. (""POISON!!"")  [Verse 2: Michael Bivins, Ronnie DeVoe, Ricky Bell] [If I were you I'd take pre-] (-caution) Before I step to meet a fly girl, you know? Cause in some (Portions) You'll think she's the best thing in the world She's so - (Fly) She'll drive you right out of your mind And steal your heart when you're blind Beware she's schemin', she'll make you think you're dreamin' You'll fall in love and you'll be screamin', ""Demon!""  [Verse 3: Ronnie Devoe] Poison, deadly, movin' in slow Lookin for a mellow fellow like DeVoe Gettin paid, laid, so better lay low Schemin on house, money, and the whole show The low pro ho she'll be cut like an aaa-FRO See what you're sayin', huh, she's a winner to you But I know she's a loser (How do you know?) Me and the crew used to do her! [Bridge: All] ""POISON!"" ""POISON!"" ""POISON!"" ""POISON!"" ""POISON!"" ""POISON!"" ""POISON!"" ""POISON! ""POISON!"" ""POISON!"" ""POISON!"" ""POISON! ""POISON!"" ""POISON!"" ""POISON!"" ""POISON!  [Verse 4: Michael Bivins] I was at the park, shake, breakin and takin 'em all And that night, I played the wall Checkin' out the fellas, the highs and lows Keepin' one eye open, still clockin' the hoes There was one particular girl that stood out from the rest Poison as can be, the high power chest Michael Biv here and I'm runnin' the show Bell, Biv DeVoe [Ronnie laughs] ..now you know! Yo, Slick, blow.. [Pre-Chorus: Michael Bivins] It's drivin' me out of my mind! That's why it's HARD for me to find Can't get it out of my head! Miss her, kiss her, love her (Wrong move you're dead!)  [Chorus: Michael Bivins] That girl is (Poison)... Never trust a big butt and smile That girl is (Poison).. (""POISON!!"")  [B.B.D. Adlibs] Yo' fellas, that was my end of.. You know what I'm sayin', Mike? Yeah, B.B.D. in full effect Yo', wassup to Ralph T and Johnny G And I can't forget about my boy, B. Brown And the whole NE crew  Poison.. [Bell harmonies]",rb
"Voice: You know there comes a period in every womans life when She gets frustrated or fed up with her man and all his silly hangups You know a woman wants a man where she dont have to have no drama Behind it You know jus somebody like to love her down with No strings attached and his name is ""Splackavellie""  Tell me what kind of superman Would take u in his bedroom baby And hit u with some front back and side to side Like hydrolics on a stormy night And break u off sumthin proper like Ain't no need fo u to perpertrate Cause he will accomadate And u will aprecciate tha way he flips u up down and round and round In and out and make u scream and shout Shortie put your thang down down down  [Bridge] He ain't ya boyfriend He ain't ya husband Just sumbody u can call when your body needs a fix He'll put u in tha mix Den youll hear him askin whats my name say my name Splackavellie [Hook] Every woman needs here own Splackavellie A brotha she can call when her man ain't doin her right He can work it all night Until tha morning light Make her feel right right right Every woman needs that one Splackavellie A brotha she can call when her man ain't doin her right He can work it all night Until tha morning light Make her feel right right right  Tell me what kind of superman Would make u feel good with his mouth And kiss u from your earring to your bellychain Then go down a little further mayn Its allright baby ain't no shame Drop tha top on his Mercades Benz So her legs can feel tha wind As he hits again and again and again Its all good yeah Because Im bout it bout it baby im bout it bout it baby  [Bridge]  [Hook] Uh ohhh uh uh ahhh ahhh ahhh sounds so good Yeahhhh  Whats my name spell my name Yeahhh S-p-l-a-c-k-a-v-e-l-l-i-e Splackavellie  [Hook] till fade",rb
