text1,text2,is_paraphrase,tfidf_cosine,char_jaccard
"She said Nelson heard someone shout , "" Let 's get the Jew ! ""","Mr. Nelson heard people shout : "" There 's a Jew .",0,0.31888272749308855,0.3291139240506329
"The FCC said existing televisions , VCRs , DVD players and related equipment would remain fully functional under the new broadcast flag system .","It also required that existing televisions , VCRs , DVD players and related equipment will remain fully functional under the new broadcast flag system .",1,0.6818943946339836,0.7712418300653595
Motorola had scheduled its earnings report to be released today after the close of trading .,"The Schaumburg , Ill.-based company had scheduled its earnings report to be released on Tuesday after the close of trading .",1,0.6443273031906197,0.6097560975609756
"For the third time in the past four years , wildfires are the problem .",It was the third time in four years that wildfires forced the park to close .,1,0.5137043699060159,0.4318181818181818
Most of those killed were labourers from Jharkhand and Nepal who were working at Rohtang tunnel .,The majority of the dead were labourers from Jharkhand and Nepal .,0,0.36272637374546607,0.4095238095238095
"Axcan 's shares closed down 63 Canadian cents , or 4 percent , at C $ 16.93 in Toronto on Tuesday .","Axcan 's shares were down 3.8 percent , or 66 Canadian cents , at C $ 16.90 in Toronto on Tuesday .",1,0.6868858922649338,0.6697247706422018
It forecast 445 billion yen in loan-loss charges for the year ending next March .,The bank booked 820 billion yen in loan-loss charges compared with 1.9 trillion yen a year ago .,0,0.3866137392867988,0.30578512396694213
Iraqi doctors who treated former prisoner of war Jessica Lynch dismissed on Friday claims made in her biography that she was raped by her Iraqi captors .,Former prisoner of war Pfc. Jessica Lynch is winning admiration in her hometown all over again for the courage to reveal she was raped by her Iraqi captors .,0,0.4369955927178947,0.3627450980392157
"On Thursday , Lee won a preliminary injunction in New York preventing Viacom from using the name "" Spike TV . ""","On Thursday , a New York City judge ordered Viacom to stop using the name Spike TV pending a trial .",1,0.41968621823632934,0.3287671232876712
"A grief-stricken old woman , disconsolate with grief , smeared her face with dirt , uttering : "" My child , my child . ""","One old woman , disconsolate with grief , smeared her face with dirt , only able to utter : "" My child , my child . """,1,0.7400627217613882,0.6842105263157895
In 1999 a California legislator proposed a law requiring driving tests for those over the age of 75 who sought to renew their licenses .,In 1999 a California state senator proposed a law requiring motorists over the age of 75 to take driving tests to renew their licenses .,1,0.6573132805325939,0.6486486486486487
"More than 400 people have been killed since August , including Afghan and foreign aid workers , U.S. and Afghan soldiers , officials and police , and many guerrillas .","They have included local and foreign aid workers , U.S. troops , Afghan soldiers , officials and police , as well as many guerrillas .",0,0.4927987708863953,0.5393939393939394
The results will be published the July 10 issue of the journal Nature .,The results appear in Thursday ’ s issue of the journal Nature .,1,0.5826855148360313,0.4186046511627907
"The Opposition Leader , Simon Crean , said John Howard had been forced to make changes by the incompetence of his ministers .","The Leader of the Opposition , Simon Crean , said from Jakarta that the reshuffle had been forced by ministerial incompetence .",1,0.5792695757229546,0.4807692307692308
"In fact , 10 million shares of the sale went to an unidentified charitable trust - which promptly sold them .","Turner said he transferred 10 million additional shares to a charitable trust , which also liquidated them .",1,0.3250365822214805,0.32679738562091504
The airline says only Robert Milton is taking a 15-per-cent reduction in pay .,"The airline 's pilots , for example , are taking a 15-per-cent cut .",0,0.32249051936197004,0.27522935779816515
The WHIMS study found that combination hormone therapy doubled the risk for probable dementia in women 65 and older and did not prevent mild cognitive impairment .,One study found that combination therapy doubled the risk of probable dementia and did not prevent less-severe mental decline .,1,0.49909849013712204,0.47674418604651164
"The broader Standard & Poor 's 500 Index gained 16.02 points , or 1.62 percent , at 1,004.63 .","The technology-laced Nasdaq Composite Index added 28.73 points , or 1.77 percent , at 1,655.22 .",0,0.23297965480487517,0.2328767123287671
Researchers found that people 65 and older who had fish once a week had a 60 % lower risk of Alzheimer 's than those who never or rarely ate fish .,"Older people who eat fish at least once a week could cut their risk of Alzheimer 's by more than half , a study suggests .",1,0.3087647420250396,0.3027027027027027
"The product also features an updated release of the Apache Web server , as well as Apache Tomcat and Apache Axis .","Panther Server also includes an updated release of Apache , along with Apache Tomcat and Apache Axis for creating powerful web services .",0,0.5046582412692141,0.45390070921985815
Clayton 's shares were also suspended from trading on the New York Stock Exchange .,Clayton Homes ' stock ceased trading on the New York Stock Exchange after Wednesday 's close .,1,0.4658743405039108,0.43103448275862066
"The cleanup , including new carpeting , electrical wiring and bathrooms , cost about $ 130 million .","The $ 130 million cleanup included new carpet , electrical wiring and bathrooms .",1,0.6083255563657995,0.6764705882352942
"Three such vigilante-style attacks forced the hacker organiser , who identified himself only as "" Eleonora67 ] , "" to extend the contest until 8am ( AEST ) today .","Three such vigilante-style attacks forced the hacker organizer , who identified himself only as "" Eleonora67 , "" to extend the contest until 6 p.m. EDT Sunday .",1,0.7527911376203761,0.7650602409638554
"They said many had been beaten , and police officers also stormed private wards at the hospital and harassed patients .",They said the police officers also entered various private wards at the clinic and attacked patients .,0,0.5265897353399391,0.4338235294117647
"US authorities blame Al Qaeda for the attacks , which killed 231 people , including 12 Americans .","U.S. authorities blame Osama bin Laden 's al-Qaida network for the attacks , which killed 231 people , including 12 Americans .",1,0.6601667904194328,0.648854961832061
"Standing with reporters and photographers about 150 yards from the prison gates was Brent Newbury , president of the Rockland County Patrolmen 's Benevolent Association .",""" The whole thing is a travesty , "" fumed Brent Newbury , president of the Rockland County Patrolmen 's Benevolent Association .",0,0.448632177899234,0.46153846153846156
Bremer said one initiative is to launch a US $ 70 million nationwide program in the next two weeks to clean up neighborhoods and build community projects .,"Bremer said he would launch a $ 70-million program in the next two weeks to clean up neighborhoods across Iraq and build community projects , but gave no details .",1,0.6004645625339801,0.5913978494623656
"Earlier this year , the company announced a restatement of its 2002 , 2001 and 2000 financial results .","Earlier this year , the company said it would restate its 2000 , 2001 and 2002 financial results .",1,0.6353288195669101,0.6203703703703703
U.S. same-store sales last months at Tim Hortons rose 8.8 per cent .,Tim Hortons ' same-store sales in Canada rose by 6.7 per cent .,1,0.5744651733947116,0.4367816091954023
World economic leaders hailed signs of a global revival on Tuesday but agreed it had to be handled with care to prevent any setback .,"DUBAI , SEPTEMBER 23 : The world economic leaders hailed on Tuesday signs of a global revival but agreed it had to be handled with care to prevent any setback .",1,0.8716924530362161,0.7919463087248322
Sterling was down 0.8 percent against the dollar at $ 1.5875 GBP = .,The dollar rose 0.15 percent against the Japanese currency to 115.97 yen .,0,0.26298763973044703,0.2523364485981308
Police said they believe Cruz knew of the girl through one of her former schoolmates - though neither the girl nor her family knew him .,"Police said on Monday they believed Cruz knew of the fourth-grade girl through one of her former schoolmates , although neither the girl nor her family knew him .",1,0.8059384023279512,0.7279411764705882
"Peck died peacefully at his Los Angeles home early Thursday with his wife of 48 years , Veronique , by his side .","Peck , who was 87 , died peacefully at his Los Angeles home last Thursday with his French-born wife of 48 years , Veronique , at his side .",1,0.758642712313326,0.6666666666666666
"Holden toured Northmoor , a small town in Platte County , Mo . , where between 25 and 30 homes were either damaged or destroyed .","Mr. Holden toured Northmoor , where between 25 and 30 homes were either damaged or destroyed and the town hall and police station also were damaged .",0,0.5960064143707452,0.5666666666666667
"But in the end , all the worm did was visit a pornography site , said Vincent Weafer , a security director with Symantec Security Response in California .","But Vincent Weafer , security director with Symantec Security Response , said all the virus did was visit a pornography site .",1,0.7295723717020924,0.7194244604316546
"While it was being called mandatory , Dupont said authorities were not forcing people from their homes .","It was called mandatory , but Dupont said authorities did not force people to leave .",1,0.433563197029423,0.48760330578512395
Shares in Juniper Networks jumped more than 10 per cent on Monday after the networking equipment maker inked a sales and marketing deal with Lucent Technologies .,"The stock of Juniper Networks Inc. rose sharply Monday after the Mountain View , Calif.-based network-equipment maker announced a distribution and development deal with Lucent Technologies Inc .",1,0.31022308463748305,0.38073394495412843
The legislation came after U.S. District Judge Lee R. West in Oklahoma City ruled last week that the FTC lacked authority to run the registry .,U.S. District Judge Lee R. West ruled Tuesday in Oklahoma City that the FTC lacks authority to run the registry .,0,0.7230899943413313,0.6492537313432836
"The report said the Corpus Christi-based agent twice called Escobar while the legislator was with the other protesting Democrats in Ardmore , Okla .","The report said the agent twice called state Rep. Juan Escobar while he was with the other protesting Democrats in Ardmore , Okla .",1,0.7664382328027814,0.6688741721854304
"Yesterday , shares closed up 29 cents , or 0.54 percent , at $ 54.32 .","Amazon 's shares yesterday closed at $ 54.32 on the Nasdaq Stock Market , up 29 cents .",1,0.5483234587352471,0.4095238095238095
"North American futures pointed to a sub-par start to trading on Tuesday , with investors ready to get their first taste of quarterly earnings .","North American stock markets got off to a slow start Tuesday , with investors ready to get their first taste of quarterly earnings .",1,0.6416464720547421,0.6114649681528662
President Bush and top officials in his administration cited the threat from Iraq 's alleged chemical and biological weapons and nuclear weapons program as the main justification for going to war .,President George Bush and top administration officials cited the threat from Iraq 's banned weapons programs as the main justification for war .,1,0.6467674557600797,0.6098901098901099
"Officials with Rescue California , one of the groups leading the recall campaign , called the lawsuit laughable .","The director of Rescue California , the group leading the recall campaign , called the lawsuit "" laughable . """,1,0.766882815678487,0.6347826086956522
"The agreement resolves a lawsuit AOL filed against Microsoft in January 2002 on behalf of its subsidiary , Netscape Communications .",The legal settlement resolves the private anti-trust lawsuit filed against Microsoft in January 2002 by AOL Time Warner 's America Online unit on behalf of its Netscape subsidiary .,1,0.596376074759169,0.5025125628140703
"The street-racing sequel "" 2 Fast 2 Furious "" won the pole position at the box office , taking in an estimated $ 52.1 million in its opening weekend .","The PG-13 sequel "" 2 Fast 2 Furious "" raked in an estimated $ 52.1 million during its opening weekend , jumping over last weekend 's catch , "" Finding Nemo . """,0,0.4250195600272502,0.42391304347826086
"Dell has about 32 percent of the U.S. market , but much lower share in the rest of the world .","Dell has 32 percent of the PC market in the United States , but it has only a 10 percent share in the rest of the world .",1,0.7561358751341687,0.49137931034482757
"He was sent to Larned State Hospital , where he was evaluated and treated .",He ordered him sent to the Larned State Security Hospital for continued evaluation and treatment .,1,0.3432097447288398,0.3944954128440367
"Two weeks later on New Year 's night , Nikia Shanell Kilpatrick was discovered bound and strangled in her apartment .","On Jan. 1 , Nikia Shanell Kilpatrick , who was pregnant , was found bound and strangled in her apartment .",0,0.5146133498503503,0.5111111111111111
"With the power back on , state workers headed back to their jobs Friday morning .","Pataki said if power was restored , state workers would be back on the job Friday morning .",0,0.40373766684219453,0.4375
The report shows that drugs sold in Canadian pharmacies are manufactured in facilities approved by Health Canada - the FDA 's counterpart in Canada .,"The report shows that drugs sold in Canadian pharmacies are manufactured in facilities approved by Health Canada , which serves a similar role as the FDA for the Canadian government .",1,0.7542789634299891,0.6011904761904762
"Democrats argue they are not constitutionally required to redraw the lines , and that proposed maps would disenfranchise minorities and rural Texas .",They argue that proposed congressional redistricting maps reviewed by the Legislature would disenfranchise minorities and rural Texas .,0,0.5007935685546685,0.48
"After about three hours of negotiations , the gunman released the hostages after authorities delivered on his request for soft drinks .","After about three hours of negotiations , the gunman released the hostages when authorities delivered on his request for a six-pack of soda .",1,0.753875815287341,0.7446808510638298
Lee Peterson testified that he reached his son on his cell phone and talked to him for a couple of minutes .,Lee said he reached Scott on his cell phone and they talked for a couple minutes between noon and 2 p.m. on Dec. 24 .,1,0.4952095537914888,0.4225352112676056
Both bidders agreed to assume about $ 90 million in debt owed on the planes .,Wexford had agreed to assume about $ 90 million in debt to buy the planes and certificate .,0,0.5435678162839442,0.5094339622641509
"In 1999 , the building 's owners , the Port Authority of New York and New Jersey , issued guidelines to upgrade the fireproofing to a thickness of 1 { inches .",The NIST discovered that in 1999 the Port Authority issued guidelines to upgrade the fireproofing to a thickness of 1 1 / 2 inches .,0,0.6829413409566247,0.5432098765432098
"A woman was listed in good condition at Memorial 's HealthPark campus , he said .","His injured co-worker , a woman , was hospitalized as well but listed in good condition , Reichert said .",0,0.34231170209056655,0.30303030303030304
"Palm plans to issue about 13.9 million shares of Palm common stock to Handspring 's shareholders , on a fully diluted basis .",Palm will issue approximately 13.9 million shares of Palm common stock to Handspring 's shareholders .,0,0.6591178705737749,0.5581395348837209
"The judge ordered the unsealing yesterday at the request of several news agencies , including The Seattle Times , The Associated Press and the Seattle Post-Intelligencer .","The depositions were made public yesterday at the request of the P-I , The Seattle Times and The Associated Press .",1,0.7619137239597036,0.40119760479041916
Assani said Tuesday he did not know what to charge the men with because US officials refused to share information with him .,Prosecutors said they did not know what crimes to charge the men with because U.S. officials refused to share information with them .,1,0.7029836534698664,0.6142857142857143
"Researchers predicted an additional 23 cases of dementia a year for every 10,000 women on the therapy .","This represents an additional 23 cases of dementia per year in every 10,000 women treated .",1,0.5036167033037248,0.5
"Jacob has pushed consolidation for years , but he has said many communities , especially rural ones , have opposed it .","Jacob has pushed consolidation for years but said it has been opposed by many communities , especially rural ones .",1,0.820020739282118,0.7966101694915254
"A slit the size of one created in the test would let in a stream of gas three times as hot as a blowtorch . """,A slit the size of one created in the test would let in a stream of gas three times hotter than a blowtorch .,1,0.779946612502978,0.8585858585858586
Legato stockholders will get 0.9 of a share of EMC stock for every share of Legato they own .,"Under terms of the agreement , Legato stockholders will receive 0.9 shares of EMC common stock for each Legato share they hold .",1,0.5845708891478466,0.3779527559055118
""" The Republicans went into a closet , met with themselves , and announced a ' compromise . ' """,""" The Republicans went into a closet , met with themselves , and announced a compromise , "" Hollings said in a statement .",1,0.7628693657641715,0.6842105263157895
Defense Secretary Donald Rumsfeld is awaiting recommendations from his commanders .,Rumsfeld is awaiting recommendations from his commanders about troop needs in Iraq .,0,0.4739393421029532,0.5048543689320388
"Goodrem , 18 , announced on Friday that she was suffering Hodgkin 's disease , a curable form of lymphoma cancer .","It was announced on Friday that Goodrem had been diagnosed with Hodgkin 's disease , a form of cancer which affects the lymph nodes .",1,0.43412635467599864,0.453416149068323
"He says that "" this is a time when we priests need to be renewing our pledge to celibacy , not questioning it .",""" This is the time we priests need to be renewing our pledge to celibacy , not questioning it , "" he wrote .",1,0.794382567900901,0.7433628318584071
"Myanmar 's pro-democracy leader Aung San Suu Kyi will be kept under house arrest following her release from a hospital where she underwent surgery , her personal physician said Friday .","Burma pro-democracy leader Aung San Suu Kyi will be released from a hospital after recovering from surgery but remain under detention at home , her personal physician said today .",1,0.47794748179437496,0.4861111111111111
United already has paid the city $ 34 million in penalties for not meeting the first round of employment targets .,United has paid $ 34 million in penalties for failing to meet employment targets .,1,0.44485745033005675,0.5491803278688525
The budget fell steadily until dropping as low as $ 2.93 billion in 1998 and has gradually risen to $ 3.27 billion for fiscal 2002 .,It fell steadily until it dropped as low as $ 2.93 billion in 1998 and rose gradually to $ 3.27 billion for fiscal 2002 .,1,0.6697213570658114,0.6917293233082706
"A council of up to nine Iraqis probably will lead the countrys interim government through the coming months , the U.S. civil administrator said Monday .","A council of up to nine Iraqis will probably lead the country 's still unformed interim government through the coming months , the American civil administrator said Monday .",1,0.8490408228580385,0.7439024390243902
They found molecules that can only be produced when ozone breaks down cholesterol .,And all of the samples contained molecules that can only be produced when cholesterol interacts with ozone .,1,0.43957499395887456,0.48739495798319327
"Ghulam Mahaiuddin , head of administration in the southern province of Helmand , said the bus blast happened early in the morning , west of the provincial capital Lashkargah .","The bus blast in Helmand happened early in the morning in Nadi Ali district , west of the provincial capital Lashkargah .",1,0.7217021181134434,0.524390243902439
Synthes-Stratec 's cash payment for Mathys would be financed with cash on hand plus bank borrowings being arranged by Credit Suisse First Boston .,"Synthes-Stratec 's cash payment for Mathys will be made up of money on hand , plus bank borrowings arranged by Credit Suisse First Boston .",1,0.6693824483919827,0.6987179487179487
Defense Secretary Donald H. Rumsfeld and others argued that Saddam Hussein possessed chemical and biological weapons and was hiding them .,"Defense Secretary Donald H. Rumsfeld and others argued that Saddam Hussein ( news - web sites ) possessed chemical , biological and other weapons and was hiding them .",1,0.871692453036216,0.8
The numbers highlight a conundrum : the difficulty of classifying racial and ethnic categories in an increasingly fluid and multi-ethnic society .,"As stark as the numbers themselves , is the conundrum they highlight : the growing difficulty of classifying racial and ethnic categories in an increasingly fluid and multi-ethnic society .",1,0.7862477384936793,0.7484662576687117
""" Kmart needs to dramatically overhaul management in the areas of buying , store operations and sourcing , "" he said .","Overall , "" Kmart needs to dramatically overhaul management in the areas of buying , store operations and sourcing , "" said Burt Flickinger of Strategic Resource Group .",1,0.721886378213899,0.7114093959731543
The fight over online music sales was disclosed in documents filed last week with the judge and made available by the court yesterday .,The fight over online music sales was disclosed in documents made available Monday by the court .,1,0.7287049414766142,0.6439393939393939
The two cases concerned the admissions policies of the University of Michigan 's law school and undergraduate college .,"The two cases were from the University of Michigan , one involving undergraduate admissions and the other , law school admissions .",1,0.7038474542031473,0.5138888888888888
"With the test , Hubbard said , "" I believe that we have found the smoking gun .",""" We have found the smoking gun , "" investigating board member Scott Hubbard said .",0,0.5191341932778922,0.45544554455445546
"Scribner 's body was found floating in the city 's Portage Bay , where he lived with his wife in a houseboat .","A kayaker found Dr. Scribner 's body floating near the doctor 's houseboat in Portage Bay , where he was eating lunch when his wife , Ethel , left for an appointment .",0,0.5101918480567031,0.43103448275862066
Congo 's war began in 1998 when Uganda and Rwanda invaded to back rebels fighting to topple the central government .,The Democratic Republic of Congo 's war began in 1998 when Uganda and Rwanda invaded together to back rebels trying to topple Kinshasa .,1,0.6735205045780811,0.5100671140939598
"The Pentagon , saying that Boykin requested it , is investigating his remarks .",The Pentagon has begun an official investigation into Boykin 's remarks .,0,0.23794411161289156,0.34615384615384615
She said Jane Doe 's lawyers asked Verizon to withhold her name because she was planning on challenging the subpoena .,"Jane Doe , deciding to fight the subpoena , asked Verizon to withhold her name .",1,0.47432225240338377,0.4409448818897638
The two men were allegedly trying to engage Russian exiles in Britain in the assassination plot .,The informant alleged that the two arrested men were trying to engage Russian exiles in Britain in the conspiracy to kill Mr Putin .,1,0.6539155433146229,0.4744525547445255
"The council comprises 13 Shi 'ites , five Sunni Arabs , five Kurds , an Assyrian Christian and a Turkmen .","The council includes 13 Shiites , five Kurds , five Sunnis , one Christian and one Turkoman .",1,0.38755698144342277,0.4954128440366973
"Eyewitnesses told how Sally , 62 , originally from Coatbridge , Lanarkshire , screamed as the escalator collapsed then sucked her in .","Mother-of-two Sally , originally from Coatbridge , Lanarkshire , had stepped on to the escalator when it collapsed .",0,0.2990941926145019,0.44805194805194803
"The company is working with the ObjectWeb consortium , Apache Software Foundation and the Eclipse IDE development community as part of the effort .","This framework will be based on the company 's work with the ObjectWeb consortium , Apache Software Foundation and the Eclipse IDE community .",1,0.618897235550229,0.58125
The United States has accused Iran of masking plans to make nuclear weapons behind a civilian nuclear programme .,The United States has repeatedly accused Iran of trying to develop nuclear weapons .,0,0.5529155009873945,0.42063492063492064
"A new variant of Blaster also appeared Wednesday and seemed to be spreading , according to antivirus companies .","The new variation of Blaster was identified Wednesday , according to antivirus company Sophos .",0,0.36272637374546607,0.45112781954887216
Directed by Jonathan Lynn from a script by Elizabeth Hunter and Saladin K. Patterson .,"Whole Nine Yards , "" and written by first-time screenwriters Elizabeth Hunter and Saladin K. Patterson .",0,0.3853895084705984,0.3488372093023256
The U.N. nuclear watchdog reprimanded Iran on Thursday for failing to comply with its nuclear safeguards obligations and called on Tehran to unconditionally accept stricter inspections by the agency .,"The U.N. atomic watchdog rapped Iran Thursday for failing to comply with nuclear safeguards , issuing a statement Washington said underlined international opposition to Tehran developing any banned weapons .",0,0.3745917426816533,0.3667953667953668
She said he persisted and she eventually allowed him to fix her bike while she sat in the front seat of his car .,"She said she eventually allowed him to fix her bike while she sat in his car , and they chatted .",0,0.7504630071415048,0.6422018348623854
"A base configuration with a 2.0GHz Intel Celeron processor , 128M bytes of memory , a 40G-byte hard drive , and a CD-ROM drive costs US $ 729 .","A base configuration with a 2.4GHz Pentium 4 , 128MB of RAM , a 40GB hard drive , and a CD-ROM drive costs $ 699 .",1,0.44250559466210965,0.45806451612903226
""" We have some small opportunities in November and maybe January , "" Mr. Parsons said optimistically .",""" I think we have some opportunities -- some small opportunities -- in November and possibly January , "" he said .",1,0.60570190899422,0.496
Tidmarsh will compete in today 's third round .,Two kids from Michigan are in today 's third round .,0,0.3408242166238353,0.35714285714285715
"Foam flaking off from all over the tank left dozens of pockmarks each flight on the thermal tiles that cover much of the shuttle , Turcotte said .","During the problem liftoffs , foam left dozens of pockmarks on the thermal tiles that cover much of the shuttle , Turcotte said .",0,0.7117036151330277,0.6013513513513513
"Mr Eddington described Monday 's talks with union leaders as "" sensible "" .",Mr Eddington is to meet union leaders today and tomorrow .,0,0.2523342014336962,0.26804123711340205
Vaccine makers have been thrust into the limelight as government programs to encourage wider vaccination and fears of biological attacks on civilian and military targets .,Vaccine makers have been thrust into the limelight as government programs encourage wider vaccination amid fears of biological attacks .,1,0.6733138280708367,0.7735849056603774
"During the same quarter last year , EDS declared a profit of $ 354 million , or 72 cents per share .","EDS reported a first-quarter loss of $ 126 million , or 26 cents per share .",0,0.37266813933456605,0.34959349593495936
ICANN has criticised the changes and asked VeriSign to voluntarily suspend them .,ICANN asked VeriSign to voluntarily suspend Site Finder while the Internet community studied the issues .,0,0.3989413743499483,0.368
"Less than a month after departing her anchor 's chair at "" Dateline NBC , "" Jane Pauley has signed a new deal with NBC to host a syndicated daytime talk show .","Less than a month after leaving as host of "" Dateline NBC , "" Pauley agreed Thursday to launch a daytime talk show for NBC Enterprises .",1,0.4344295109901873,0.37628865979381443
""" The releases are the latest in a series of efforts by the government to move Myanmar to multi-party democracy and national conciliation . """,""" The releases are the latest in a series of efforts by the government to move Myanmar closer to multiparty democracy and national reconciliation , "" a government statement said .",1,0.7727324940832128,0.7647058823529411
The administration cited those links as primary justification for invading Iraq and toppling the regime of Saddam Hussein .,The Bush administration cited that intelligence as primary justification for invading Iraq .,0,0.4908911227095499,0.4772727272727273
"A few hours later , the House voted 256 to 170 to pass the Healthy Forest Restoration Act sponsored by Rep. Scott McInnis , R-Colo .","The House voted 256-170 on Tuesday to approve the bill sponsored by Rep. Scott McInnis , R-Colo .",1,0.5750614050702479,0.43448275862068964
"I would like to publicly thank Sir Alex Ferguson for making me the player I am today . ""","I would like to publicly thank Sir Alex Ferguson for making me the player I am today , Beckham said in the statement .",1,0.8117332422367399,0.7142857142857143
"Bremer will focus on the politics , Garner said , adding that he expects Bremer to arrive in Iraq by next week .","Bremer will focus on the politics and Garner on the rest of the reconstruction efforts , Garner said , adding that Bremer will arrive in Iraq by next week .",0,0.7097233220653135,0.635036496350365
More than 130 people and $ 17 million have been seized nationwide in operations by the FBI and other agencies to stop cybercrime .,More than 130 people have been arrested and $ 17 million worth of property seized in an Internet fraud sweep announced Friday by three U.S. government agencies .,1,0.4097695804129648,0.32019704433497537
"The family stopped for lunch at Freshwater Spit , where several children went to the water 's edge to play in the surf shortly after noon .","Several children , including the 8-year-old , went down to the water 's edge to play in the surf .",0,0.5975865095062242,0.3708609271523179
"Island Def Jam must pay $ 52 million in punitive damages , and Cohen must pay the remaining $ 56 million , the jury said .","TVT Records sought $ 360 million in punitive damages and $ 30 million in compensatory damages , officials said .",0,0.29416425578726113,0.2827586206896552
"Without going into specifics , Oracle managers also indicated PeopleSoft 's roughly 8,000 workers could expect mass layoffs .","Oracle managers also indicated PeopleSoft 's roughly 8,000 workers could expect mass layoffs , though they did not get into specifics .",1,0.6762401889207684,0.7737226277372263
""" I am happy to be here in the United States , far away from the clutches of the tyrant Castro , "" Wilson said through a Spanish interpreter .",""" I am very happy to be here in the United States far away from the clutches of the tyrant Castro , "" Wilson told the judge .",1,0.7926524614401331,0.6438356164383562
"Excluding one-time items , the company enjoyed a profit of 6 cents a share .","Excluding one-time items , it expects profit of 11 cents to 15 cents a share .",0,0.5278358096183088,0.5161290322580645
"In January 1996 , two of his nude models were arrested atop of a Manhattan snowdrift , posed beneath an ice-cream parlor sign that advertised Frozen Fantasies .","On Jan. 12 , 1996 , two of his nude models were arrested atop of a Manhattan snowdrift , posed beneath an ice-cream parlor sign that advertised "" Frozen Fantasies . """,1,0.8355046866716814,0.8711656441717791
Lakhani was charged with attempting to provide material support and resources to a terrorist group and acting as an arms broker without a license .,"He was charged with attempting to provide material support and resources to terrorists , and dealing arms without a licence .",1,0.6083255563657998,0.6326530612244898
General Motors Corp. posted a record 8.4 percent improvement in 2000 .,General Motors Corp. posted the best-ever improvement in 2000 at 8.4 percent .,1,0.6351986941675815,0.6428571428571429
"Woodley , who underwent a liver transplant in 1992 , died of liver and kidney failure .","Mr. Woodley died Sunday at age 44 of liver and kidney failure in his native Shreveport , La .",0,0.40772920540811797,0.328
Her detention brings to 19 the number of the 55 most-wanted Iraqis now in US custody .,Her detention brings to 19 the number of the 55 who have been caught .,1,0.5292982943516082,0.4117647058823529
"Just five months ago , Dean committed to accepting taxpayer money and vowed to attack any Democrat who didnt .","Just five months ago , Dean committed to accepting taxpayer money and the spending limits that come with it and vowed to attack any Democrat who didnt .",0,0.7737830436480896,0.7615384615384615
""" Contrary to the court 's decision , we firmly believe Congress gave the FTC authority to implement the national Do Not Call list .",""" Contrary to the court 's decision , we firmly believe Congress gave the F.T.C. authority to implement the national do-not-call list , "" the congressmen said in a statement .",1,0.8644588409408364,0.6933333333333334
"Ruffner , 45 , doesn 't yet have an attorney in the murder charge , authorities said .","Ruffner , 45 , does not have a lawyer on the murder charge , authorities said .",1,0.4744932943426848,0.6105263157894737
"It also faces significant regulatory delays and uncertainty , and threatens serious damage to the company 's business , he added .",""" It is highly conditional , faces significant regulatory delays and uncertainty , and threatens serious damage to our business . """,1,0.6284415288317434,0.5909090909090909
Mason said al-Amoudi was arrested at Dulles International Airport on Sunday as he came into the country .,Al-Amoudi was arrested at Dulles International Airport after arriving on a British Airways flight from London .,1,0.3640206433529664,0.38461538461538464
"I never thought I 'd write these words , but here goes : I miss Vin Diesel .","I never thought I 'd say this , but I almost missed Vin Diesel at first .",1,0.2967008112257739,0.38
"The report ranked 45 large companies based on employment , marketing , procurement , community reinvestment and charitable donations .","Of those three , only Dillard 's responded to the survey that ranked 45 large companies on employment , marketing , procurement , community reinvestment and charitable donations .",0,0.5861713175754298,0.6294117647058823
"Those findings , published in today 's Journal of the American Medical Association , are the latest bad news about estrogen-progestin therapy .","The findings , published Tuesday in the Journal of the American Medical Association , were the latest bad news about estrogen-progestin therapy .",1,0.7792446934509389,0.8057553956834532
A view of the devastation left behind when a man drove his car through a crowded farmers market in Santa Monica on Wednesday .,The body of a victim lies under a yellow tarp in front of a car that plowed through a crowded farmers market in Santa Monica .,0,0.3785267872316738,0.3430232558139535
Experts said the case marks one of the first times in which a parent was charged with contributing to a child 's suicide .,Legal experts say the case may mark the first time a parent has been convicted of contributing to a child 's suicide .,1,0.4366233420021433,0.5136986301369864
An amendment to remove the exemption for the state-sanctioned sites failed on a much closer 237-186 vote .,An amendment to remove such protections failed by a vote of 186 to 237 .,1,0.3676540955700714,0.35294117647058826
The AP quotes a local policeman as saying the British troops were targeted by townspeople angry over civilian deaths during a demonstration yesterday in the town of Majar Al-Kabir .,Associated Press quotes a local policeman as saying that the British troops were targeted by townspeople angry over civilian deaths during an earlier demonstration in the town of Majar al-Kabir .,1,0.7964687547219774,0.7801047120418848
"Baer said he had concluded that lawyers for the two victims "" have shown , albeit barely ... that Iraq provided material support to bin Laden and al-Qaeda "" .","Judge Harold Baer concluded Wednesday that lawyers for the two victims "" have shown , albeit barely ... that Iraq provided material support to bin Laden and al-Qaida . """,1,0.7523197619890015,0.7543859649122807
"Mayor Michael R. Bloomberg said yesterday that the men 's behavior "" was a disgrace , and totally inappropriate for city employees . ""","Mayor Bloomberg said the "" behavior of the people in question was a disgrace and totally inappropriate for city employees . """,1,0.6263687268050692,0.5806451612903226
"Right now , only six states do : Arkansas , Michigan , Minnesota , New Jersey , Virginia , and Wisconsin .","Manuals produced by only six states _ Arkansas , Michigan , Minnesota , New Jersey , Virginia and Wisconsin _ now have such sections .",1,0.6152186908963321,0.5785714285714286
